pmcid,pmid,saved_path,source,format,status,notes
PMC4432927,25824636.0,downloaded_papers/PMC4432927.xml,PMC,xml,ok,
PMC4263130,25423963.0,downloaded_papers/PMC4263130.xml,PMC,xml,ok,
PMC4263130,25423963.0,downloaded_papers/PMC4263130.xml,PMC,xml,ok,
PMC4263130,25423963.0,downloaded_papers/PMC4263130.xml,PMC,xml,ok,
,26063408.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC4248291,25395663.0,downloaded_papers/PMC4248291.xml,PMC,xml,ok,
PMC4232618,25348288.0,downloaded_papers/PMC4232618.xml,PMC,xml,ok,
,25116707.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC4201284,25319825.0,downloaded_papers/PMC4201284.xml,PMC,xml,ok,
PMC4266106,25409824.0,downloaded_papers/PMC4266106.xml,PMC,xml,ok,
PMC3877027,24391757.0,downloaded_papers/PMC3877027.xml,PMC,xml,ok,
,25446535.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC4126333,24916507.0,downloaded_papers/PMC4126333.xml,PMC,xml,ok,
PMC4623103,25437054.0,downloaded_papers/PMC4623103.xml,PMC,xml,ok,
,24948605.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC4080279,24790087.0,downloaded_papers/PMC4080279.xml,PMC,xml,ok,
PMC4216920,25096407.0,downloaded_papers/PMC4216920.xml,PMC,xml,ok,
PMC4172433,25247495.0,downloaded_papers/PMC4172433.xml,PMC,xml,ok,
PMC4159327,25203285.0,downloaded_papers/PMC4159327.xml,PMC,xml,ok,
PMC3934879,24586524.0,downloaded_papers/PMC3934879.xml,PMC,xml,ok,
PMC4756451,26889207.0,downloaded_papers/PMC4756451.xml,PMC,xml,ok,
PMC4524439,26244062.0,downloaded_papers/PMC4524439.xml,PMC,xml,ok,
PMC4006706,24785991.0,downloaded_papers/PMC4006706.xml,PMC,xml,ok,
PMC4274382,25304211.0,downloaded_papers/PMC4274382.xml,PMC,xml,ok,
PMC4239420,25211593.0,downloaded_papers/PMC4239420.xml,PMC,xml,ok,
PMC4239420,25211593.0,downloaded_papers/PMC4239420.xml,PMC,xml,ok,
,25552189.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,24759836.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC4045483,24594094.0,downloaded_papers/PMC4045483.xml,PMC,xml,ok,
PMC4524439,26244062.0,downloaded_papers/PMC4524439.xml,PMC,xml,ok,
PMC3923226,24527396.0,downloaded_papers/PMC3923226.xml,PMC,xml,ok,
,24220328.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3935918,24586954.0,downloaded_papers/PMC3935918.xml,PMC,xml,ok,
PMC4006706,24785991.0,downloaded_papers/PMC4006706.xml,PMC,xml,ok,
,24448552.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC4116409,23632636.0,downloaded_papers/PMC4116409.xml,PMC,xml,ok,
,24163411.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,24463510.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3950757,24286824.0,downloaded_papers/PMC3950757.xml,PMC,xml,ok,
PMC3975056,24402520.0,downloaded_papers/PMC3975056.xml,PMC,xml,ok,
PMC6343003,30670706.0,downloaded_papers/PMC6343003.xml,PMC,xml,ok,
PMC3827157,24265769.0,downloaded_papers/PMC3827157.xml,PMC,xml,ok,
PMC4623103,25437054.0,downloaded_papers/PMC4623103.xml,PMC,xml,ok,
PMC1458520,16682451.0,downloaded_papers/PMC1458520.xml,PMC,xml,ok,
PMC3863903,24326934.0,downloaded_papers/PMC3863903.xml,PMC,xml,ok,
,24336202.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,24462402.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3690326,23733877.0,downloaded_papers/PMC3690326.xml,PMC,xml,ok,
PMC3775414,24004950.0,downloaded_papers/PMC3775414.xml,PMC,xml,ok,
,24174570.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC4712832,26483210.0,downloaded_papers/PMC4712832.xml,PMC,xml,ok,
,24120664.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,24120664.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3857238,24349118.0,downloaded_papers/PMC3857238.xml,PMC,xml,ok,
PMC3829101,24094292.0,downloaded_papers/PMC3829101.xml,PMC,xml,ok,
,24120664.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3975056,24402520.0,downloaded_papers/PMC3975056.xml,PMC,xml,ok,
,24534948.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3888260,24105472.0,downloaded_papers/PMC3888260.xml,PMC,xml,ok,
PMC3812163,24205377.0,downloaded_papers/PMC3812163.xml,PMC,xml,ok,
PMC3875863,24065774.0,downloaded_papers/PMC3875863.xml,PMC,xml,ok,
,25273530.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3797840,24146866.0,downloaded_papers/PMC3797840.xml,PMC,xml,ok,
,17312329.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC4095776,23995138.0,downloaded_papers/PMC4095776.xml,PMC,xml,ok,
PMC3558854,23175668.0,downloaded_papers/PMC3558854.xml,PMC,xml,ok,
PMC3797840,24146866.0,downloaded_papers/PMC3797840.xml,PMC,xml,ok,
PMC3797840,24146866.0,downloaded_papers/PMC3797840.xml,PMC,xml,ok,
PMC3730776,23770347.0,downloaded_papers/PMC3730776.xml,PMC,xml,ok,
PMC3675012,23754950.0,downloaded_papers/PMC3675012.xml,PMC,xml,ok,
PMC3675012,23754950.0,downloaded_papers/PMC3675012.xml,PMC,xml,ok,
PMC3707822,23819640.0,downloaded_papers/PMC3707822.xml,PMC,xml,ok,
PMC3703733,23847593.0,downloaded_papers/PMC3703733.xml,PMC,xml,ok,
PMC3707822,23819640.0,downloaded_papers/PMC3707822.xml,PMC,xml,ok,
PMC3738383,23943656.0,downloaded_papers/PMC3738383.xml,PMC,xml,ok,
PMC3675012,23754950.0,downloaded_papers/PMC3675012.xml,PMC,xml,ok,
PMC3701323,23746443.0,downloaded_papers/PMC3701323.xml,PMC,xml,ok,
,23688424.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3696791,23754418.0,downloaded_papers/PMC3696791.xml,PMC,xml,ok,
PMC3799850,23631809.0,downloaded_papers/PMC3799850.xml,PMC,xml,ok,
PMC3677442,23613587.0,downloaded_papers/PMC3677442.xml,PMC,xml,ok,
PMC3779005,23770704.0,downloaded_papers/PMC3779005.xml,PMC,xml,ok,
PMC4070941,24963923.0,downloaded_papers/PMC4070941.xml,PMC,xml,ok,
PMC4105836,25001852.0,downloaded_papers/PMC4105836.xml,PMC,xml,ok,
PMC3625261,23530188.0,downloaded_papers/PMC3625261.xml,PMC,xml,ok,
PMC3625261,23530188.0,downloaded_papers/PMC3625261.xml,PMC,xml,ok,
PMC3625261,23530188.0,downloaded_papers/PMC3625261.xml,PMC,xml,ok,
PMC3656234,23584901.0,downloaded_papers/PMC3656234.xml,PMC,xml,ok,
PMC3609796,23544093.0,downloaded_papers/PMC3609796.xml,PMC,xml,ok,
PMC3613164,23364048.0,downloaded_papers/PMC3613164.xml,PMC,xml,ok,
PMC3561375,23383118.0,downloaded_papers/PMC3561375.xml,PMC,xml,ok,
PMC3592905,23314690.0,downloaded_papers/PMC3592905.xml,PMC,xml,ok,
PMC3677442,23613587.0,downloaded_papers/PMC3677442.xml,PMC,xml,ok,
,23462174.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3994729,24604048.0,downloaded_papers/PMC3994729.xml,PMC,xml,ok,
PMC3740789,23452981.0,downloaded_papers/PMC3740789.xml,PMC,xml,ok,
PMC3509780,22993381.0,downloaded_papers/PMC3509780.xml,PMC,xml,ok,
PMC3378600,22723920.0,downloaded_papers/PMC3378600.xml,PMC,xml,ok,
PMC3789077,23396136.0,downloaded_papers/PMC3789077.xml,PMC,xml,ok,
,23085713.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3528503,23184984.0,downloaded_papers/PMC3528503.xml,PMC,xml,ok,
PMC3471948,23077551.0,downloaded_papers/PMC3471948.xml,PMC,xml,ok,
PMC3511858,23178118.0,downloaded_papers/PMC3511858.xml,PMC,xml,ok,
,23085713.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3545475,23122293.0,downloaded_papers/PMC3545475.xml,PMC,xml,ok,
PMC3475151,22724507.0,downloaded_papers/PMC3475151.xml,PMC,xml,ok,
PMC3779005,23770704.0,downloaded_papers/PMC3779005.xml,PMC,xml,ok,
PMC3674053,23538714.0,downloaded_papers/PMC3674053.xml,PMC,xml,ok,
PMC3590800,23117585.0,downloaded_papers/PMC3590800.xml,PMC,xml,ok,
PMC3422314,22912686.0,downloaded_papers/PMC3422314.xml,PMC,xml,ok,
PMC3616487,23064266.0,downloaded_papers/PMC3616487.xml,PMC,xml,ok,
PMC3368935,22701680.0,downloaded_papers/PMC3368935.xml,PMC,xml,ok,
PMC3483796,22516201.0,downloaded_papers/PMC3483796.xml,PMC,xml,ok,
,23131127.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3624753,22863011.0,downloaded_papers/PMC3624753.xml,PMC,xml,ok,
PMC3442559,22833670.0,downloaded_papers/PMC3442559.xml,PMC,xml,ok,
PMC3999620,23934129.0,downloaded_papers/PMC3999620.xml,PMC,xml,ok,
,17111183.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,23195033.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC4041622,22763441.0,downloaded_papers/PMC4041622.xml,PMC,xml,ok,
PMC3368877,22701625.0,downloaded_papers/PMC3368877.xml,PMC,xml,ok,
PMC3409253,22800725.0,downloaded_papers/PMC3409253.xml,PMC,xml,ok,
PMC3479343,22967998.0,downloaded_papers/PMC3479343.xml,PMC,xml,ok,
,23092953.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3431427,22674387.0,downloaded_papers/PMC3431427.xml,PMC,xml,ok,
PMC3535066,22213079.0,downloaded_papers/PMC3535066.xml,PMC,xml,ok,
PMC3460181,22645258.0,downloaded_papers/PMC3460181.xml,PMC,xml,ok,
PMC3492272,23145134.0,downloaded_papers/PMC3492272.xml,PMC,xml,ok,
PMC3405530,22424930.0,downloaded_papers/PMC3405530.xml,PMC,xml,ok,
PMC3720866,23935929.0,downloaded_papers/PMC3720866.xml,PMC,xml,ok,
PMC3367894,22490678.0,downloaded_papers/PMC3367894.xml,PMC,xml,ok,
PMC1569871,16780603.0,downloaded_papers/PMC1569871.xml,PMC,xml,ok,
PMC4041622,22763441.0,downloaded_papers/PMC4041622.xml,PMC,xml,ok,
PMC4260565,25413365.0,downloaded_papers/PMC4260565.xml,PMC,xml,ok,
PMC3489896,23144842.0,downloaded_papers/PMC3489896.xml,PMC,xml,ok,
,22001195.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,22264586.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC4266106,25409824.0,downloaded_papers/PMC4266106.xml,PMC,xml,ok,
,22001195.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,22001195.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3299771,22428004.0,downloaded_papers/PMC3299771.xml,PMC,xml,ok,
,22542907.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3534415,22709530.0,downloaded_papers/PMC3534415.xml,PMC,xml,ok,
PMC2121214,16682498.0,downloaded_papers/PMC2121214.xml,PMC,xml,ok,
PMC3746837,22490443.0,downloaded_papers/PMC3746837.xml,PMC,xml,ok,
PMC3746837,22490443.0,downloaded_papers/PMC3746837.xml,PMC,xml,ok,
PMC3746837,22490443.0,downloaded_papers/PMC3746837.xml,PMC,xml,ok,
PMC3331945,22456710.0,downloaded_papers/PMC3331945.xml,PMC,xml,ok,
PMC3228917,21983634.0,downloaded_papers/PMC3228917.xml,PMC,xml,ok,
PMC3214023,22096503.0,downloaded_papers/PMC3214023.xml,PMC,xml,ok,
PMC3120850,21731679.0,downloaded_papers/PMC3120850.xml,PMC,xml,ok,
PMC3032834,20932540.0,downloaded_papers/PMC3032834.xml,PMC,xml,ok,
,21890660.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3334621,22208850.0,downloaded_papers/PMC3334621.xml,PMC,xml,ok,
PMC3326306,22156375.0,downloaded_papers/PMC3326306.xml,PMC,xml,ok,
PMC3076716,21300692.0,downloaded_papers/PMC3076716.xml,PMC,xml,ok,
PMC3592905,23314690.0,downloaded_papers/PMC3592905.xml,PMC,xml,ok,
,22027433.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,21949351.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3677766,23639576.0,downloaded_papers/PMC3677766.xml,PMC,xml,ok,
PMC3198433,22039435.0,downloaded_papers/PMC3198433.xml,PMC,xml,ok,
PMC3561970,23209027.0,downloaded_papers/PMC3561970.xml,PMC,xml,ok,
PMC3309957,22470490.0,downloaded_papers/PMC3309957.xml,PMC,xml,ok,
PMC3198433,22039435.0,downloaded_papers/PMC3198433.xml,PMC,xml,ok,
,21865555.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3185964,21890647.0,downloaded_papers/PMC3185964.xml,PMC,xml,ok,
PMC1482949,16740962.0,downloaded_papers/PMC1482949.xml,PMC,xml,ok,
,21368299.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3216976,22032438.0,downloaded_papers/PMC3216976.xml,PMC,xml,ok,
,21762016.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,21786363.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3250240,21990372.0,downloaded_papers/PMC3250240.xml,PMC,xml,ok,
PMC3176116,21705755.0,downloaded_papers/PMC3176116.xml,PMC,xml,ok,
PMC3154142,21749726.0,downloaded_papers/PMC3154142.xml,PMC,xml,ok,
PMC3285757,21750961.0,downloaded_papers/PMC3285757.xml,PMC,xml,ok,
,17665172.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3442400,22833560.0,downloaded_papers/PMC3442400.xml,PMC,xml,ok,
,22355075.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3882064,21491160.0,downloaded_papers/PMC3882064.xml,PMC,xml,ok,
PMC3345889,21755573.0,downloaded_papers/PMC3345889.xml,PMC,xml,ok,
,21593219.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3369279,22702245.0,downloaded_papers/PMC3369279.xml,PMC,xml,ok,
PMC3180731,21652768.0,downloaded_papers/PMC3180731.xml,PMC,xml,ok,
PMC3091002,21549327.0,downloaded_papers/PMC3091002.xml,PMC,xml,ok,
PMC3307733,22442682.0,downloaded_papers/PMC3307733.xml,PMC,xml,ok,
PMC3077415,21533146.0,downloaded_papers/PMC3077415.xml,PMC,xml,ok,
,21613321.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3089619,21573114.0,downloaded_papers/PMC3089619.xml,PMC,xml,ok,
,20014010.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3712354,21257965.0,downloaded_papers/PMC3712354.xml,PMC,xml,ok,
PMC3377725,22723873.0,downloaded_papers/PMC3377725.xml,PMC,xml,ok,
PMC3131303,21760941.0,downloaded_papers/PMC3131303.xml,PMC,xml,ok,
PMC2816652,20010949.0,downloaded_papers/PMC2816652.xml,PMC,xml,ok,
PMC2706266,19534766.0,downloaded_papers/PMC2706266.xml,PMC,xml,ok,
PMC3292394,22013081.0,downloaded_papers/PMC3292394.xml,PMC,xml,ok,
PMC2917430,20667089.0,downloaded_papers/PMC2917430.xml,PMC,xml,ok,
,21803418.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,21447550.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC2474617,18597687.0,downloaded_papers/PMC2474617.xml,PMC,xml,ok,
PMC3126346,21300784.0,downloaded_papers/PMC3126346.xml,PMC,xml,ok,
PMC3797416,21289002.0,downloaded_papers/PMC3797416.xml,PMC,xml,ok,
PMC3134318,21295276.0,downloaded_papers/PMC3134318.xml,PMC,xml,ok,
PMC3060255,21368160.0,downloaded_papers/PMC3060255.xml,PMC,xml,ok,
PMC3044860,21324877.0,downloaded_papers/PMC3044860.xml,PMC,xml,ok,
PMC1557996,16606439.0,downloaded_papers/PMC1557996.xml,PMC,xml,ok,
,20926692.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3562443,23290504.0,downloaded_papers/PMC3562443.xml,PMC,xml,ok,
,21305674.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3665294,20618699.0,downloaded_papers/PMC3665294.xml,PMC,xml,ok,
PMC3012930,21088282.0,downloaded_papers/PMC3012930.xml,PMC,xml,ok,
PMC3012930,21088282.0,downloaded_papers/PMC3012930.xml,PMC,xml,ok,
PMC3039036,21183218.0,downloaded_papers/PMC3039036.xml,PMC,xml,ok,
,20850871.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC2944162,20840781.0,downloaded_papers/PMC2944162.xml,PMC,xml,ok,
PMC3199758,21810232.0,downloaded_papers/PMC3199758.xml,PMC,xml,ok,
,18068164.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,20637626.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3431485,22955980.0,downloaded_papers/PMC3431485.xml,PMC,xml,ok,
PMC2923361,20430792.0,downloaded_papers/PMC2923361.xml,PMC,xml,ok,
PMC2890563,20504330.0,downloaded_papers/PMC2890563.xml,PMC,xml,ok,
,20736060.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,20513153.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3590800,23117585.0,downloaded_papers/PMC3590800.xml,PMC,xml,ok,
PMC2928225,20618694.0,downloaded_papers/PMC2928225.xml,PMC,xml,ok,
PMC3045792,21210965.0,downloaded_papers/PMC3045792.xml,PMC,xml,ok,
PMC2890770,20479220.0,downloaded_papers/PMC2890770.xml,PMC,xml,ok,
PMC2860059,20346505.0,downloaded_papers/PMC2860059.xml,PMC,xml,ok,
PMC3592905,23314690.0,downloaded_papers/PMC3592905.xml,PMC,xml,ok,
PMC2857000,20139068.0,downloaded_papers/PMC2857000.xml,PMC,xml,ok,
,20200148.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,19968565.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC2847749,20176728.0,downloaded_papers/PMC2847749.xml,PMC,xml,ok,
,20081188.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC2943934,20172608.0,downloaded_papers/PMC2943934.xml,PMC,xml,ok,
PMC2965733,20098412.0,downloaded_papers/PMC2965733.xml,PMC,xml,ok,
PMC3654802,20053520.0,downloaded_papers/PMC3654802.xml,PMC,xml,ok,
,20081188.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC2718614,19680444.0,downloaded_papers/PMC2718614.xml,PMC,xml,ok,
PMC2779752,19884257.0,downloaded_papers/PMC2779752.xml,PMC,xml,ok,
,20081188.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC2840328,20133625.0,downloaded_papers/PMC2840328.xml,PMC,xml,ok,
PMC2779752,19884257.0,downloaded_papers/PMC2779752.xml,PMC,xml,ok,
,16616782.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3320630,22496790.0,downloaded_papers/PMC3320630.xml,PMC,xml,ok,
PMC2667091,19297625.0,downloaded_papers/PMC2667091.xml,PMC,xml,ok,
PMC4073896,20103698.0,downloaded_papers/PMC4073896.xml,PMC,xml,ok,
PMC3320630,22496790.0,downloaded_papers/PMC3320630.xml,PMC,xml,ok,
,20092892.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC1518801,16864791.0,downloaded_papers/PMC1518801.xml,PMC,xml,ok,
PMC2667091,19297625.0,downloaded_papers/PMC2667091.xml,PMC,xml,ok,
PMC2667091,19297625.0,downloaded_papers/PMC2667091.xml,PMC,xml,ok,
PMC3128320,20128659.0,downloaded_papers/PMC3128320.xml,PMC,xml,ok,
,19622795.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC2386061,18366608.0,downloaded_papers/PMC2386061.xml,PMC,xml,ok,
PMC3218658,20961407.0,downloaded_papers/PMC3218658.xml,PMC,xml,ok,
,19622795.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC2710868,19536202.0,downloaded_papers/PMC2710868.xml,PMC,xml,ok,
PMC2724418,19630995.0,downloaded_papers/PMC2724418.xml,PMC,xml,ok,
,16382445.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC2710868,19536202.0,downloaded_papers/PMC2710868.xml,PMC,xml,ok,
,21691740.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC2698893,19541600.0,downloaded_papers/PMC2698893.xml,PMC,xml,ok,
PMC2929018,20299549.0,downloaded_papers/PMC2929018.xml,PMC,xml,ok,
PMC2677862,19270067.0,downloaded_papers/PMC2677862.xml,PMC,xml,ok,
PMC2666995,19307558.0,downloaded_papers/PMC2666995.xml,PMC,xml,ok,
PMC2697309,19268448.0,downloaded_papers/PMC2697309.xml,PMC,xml,ok,
PMC2697309,19268448.0,downloaded_papers/PMC2697309.xml,PMC,xml,ok,
PMC2697309,19268448.0,downloaded_papers/PMC2697309.xml,PMC,xml,ok,
,15607117.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3607281,20944595.0,downloaded_papers/PMC3607281.xml,PMC,xml,ok,
PMC2630905,18818296.0,downloaded_papers/PMC2630905.xml,PMC,xml,ok,
PMC2770020,19571260.0,downloaded_papers/PMC2770020.xml,PMC,xml,ok,
PMC2898759,20573213.0,downloaded_papers/PMC2898759.xml,PMC,xml,ok,
,19088135.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC3064984,18845641.0,downloaded_papers/PMC3064984.xml,PMC,xml,ok,
PMC1450310,16584545.0,downloaded_papers/PMC1450310.xml,PMC,xml,ok,
PMC2644347,19112179.0,downloaded_papers/PMC2644347.xml,PMC,xml,ok,
PMC2805391,19038858.0,downloaded_papers/PMC2805391.xml,PMC,xml,ok,
PMC2667803,19027158.0,downloaded_papers/PMC2667803.xml,PMC,xml,ok,
PMC2592700,19079545.0,downloaded_papers/PMC2592700.xml,PMC,xml,ok,
PMC3607281,20944595.0,downloaded_papers/PMC3607281.xml,PMC,xml,ok,
PMC1323209,16365291.0,downloaded_papers/PMC1323209.xml,PMC,xml,ok,
PMC3343317,19036436.0,downloaded_papers/PMC3343317.xml,PMC,xml,ok,
PMC2612519,18981216.0,downloaded_papers/PMC2612519.xml,PMC,xml,ok,
PMC2636924,19001510.0,downloaded_papers/PMC2636924.xml,PMC,xml,ok,
,19372591.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,18261801.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC1367260,16452450.0,downloaded_papers/PMC1367260.xml,PMC,xml,ok,
PMC3651602,19770384.0,downloaded_papers/PMC3651602.xml,PMC,xml,ok,
PMC3305468,18477666.0,downloaded_papers/PMC3305468.xml,PMC,xml,ok,
PMC2323105,18446208.0,downloaded_papers/PMC2323105.xml,PMC,xml,ok,
,19249095.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC2702165,19050320.0,downloaded_papers/PMC2702165.xml,PMC,xml,ok,
,18449896.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC2394514,18442421.0,downloaded_papers/PMC2394514.xml,PMC,xml,ok,
PMC2336813,18340042.0,downloaded_papers/PMC2336813.xml,PMC,xml,ok,
PMC2336813,18340042.0,downloaded_papers/PMC2336813.xml,PMC,xml,ok,
PMC2492384,18398312.0,downloaded_papers/PMC2492384.xml,PMC,xml,ok,
PMC2492384,18398312.0,downloaded_papers/PMC2492384.xml,PMC,xml,ok,
PMC2346690,18316388.0,downloaded_papers/PMC2346690.xml,PMC,xml,ok,
PMC2783191,19246989.0,downloaded_papers/PMC2783191.xml,PMC,xml,ok,
PMC2336813,18340042.0,downloaded_papers/PMC2336813.xml,PMC,xml,ok,
PMC2223396,18039842.0,downloaded_papers/PMC2223396.xml,PMC,xml,ok,
PMC1216328,16162033.0,downloaded_papers/PMC1216328.xml,PMC,xml,ok,
PMC2267211,18365009.0,downloaded_papers/PMC2267211.xml,PMC,xml,ok,
PMC2857523,19829295.0,downloaded_papers/PMC2857523.xml,PMC,xml,ok,
,18000027.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC2211385,17977525.0,downloaded_papers/PMC2211385.xml,PMC,xml,ok,
,17928820.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,17925483.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,16324689.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,17673674.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,18089771.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,16478745.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC2398777,18545679.0,downloaded_papers/PMC2398777.xml,PMC,xml,ok,
,16023359.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,17579077.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC2013718,17660561.0,downloaded_papers/PMC2013718.xml,PMC,xml,ok,
PMC1626270,17017123.0,downloaded_papers/PMC1626270.xml,PMC,xml,ok,
PMC1867817,17462098.0,downloaded_papers/PMC1867817.xml,PMC,xml,ok,
,17544394.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,12837261.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC2645369,19014478.0,downloaded_papers/PMC2645369.xml,PMC,xml,ok,
PMC1431507,15897883.0,downloaded_papers/PMC1431507.xml,PMC,xml,ok,
PMC2706266,19534766.0,downloaded_papers/PMC2706266.xml,PMC,xml,ok,
,17170095.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,17261642.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,16987497.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,18253026.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,17021345.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC2361178,16449999.0,downloaded_papers/PMC2361178.xml,PMC,xml,ok,
,15998744.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC2040329,17559929.0,downloaded_papers/PMC2040329.xml,PMC,xml,ok,
,15998744.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
PMC1524921,16855283.0,downloaded_papers/PMC1524921.xml,PMC,xml,ok,
PMC2323222,17615082.0,downloaded_papers/PMC2323222.xml,PMC,xml,ok,
PMC2323222,17615082.0,downloaded_papers/PMC2323222.xml,PMC,xml,ok,
,15998744.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
,15809034.0,,,,failed,PMCID conversion failed; No OA via PMC/Europe PMC.
